DIDE_CODE,prop_gamb_ss,prop_arab,prop_fun,seasonal_a0,seasonal_a1,seasonal_b1,seasonal_a2,seasonal_b2,seasonal_a3,seasonal_b3,itn_cov1,itn_cov2,itn_cov3,itn_cov4,itn_cov5,itn_cov6,itn_cov7,itn_cov8,itn_cov9,itn_cov10,itn_cov11,itn_cov12,itn_cov13,itn_cov14,itn_cov15,itn_cov16,itn_cov17,itn_cov18,itn_cov19,itn_cov20,irs_cov1,irs_cov2,irs_cov3,irs_cov4,irs_cov5,irs_cov6,irs_cov7,irs_cov8,irs_cov9,irs_cov10,irs_cov11,irs_cov12,irs_cov13,irs_cov14,irs_cov15,irs_cov16,irs_cov17,irs_cov18,irs_cov19,irs_cov20,prev,prev_years,prev_age0,prev_age1,drug_cov_0_0,drug_cov_1_0,ppu,ppr,gamb_ss_Q0,irs_dif_gamb_ss,gamb_ss_Q_in,gamb_ss_Q_bed,arab_Q0,irs_dif_arab,arab_Q_in,arab_Q_bed,fun_Q0,irs_dif_fun,fun_Q_in,fun_Q_bed,draw,total_M
103218,0.05253683,0.7474652,0.199998,0.286989,0.07641841,0.2348514,-0.1690257,-0.08147869,0.005592733,-0.1442028,0.0502,0.0107,0.0144,0,0.0308,0.0503,0.0051,0.1556,0.2652,0.29,0.3815,0.5734,0.6696,0.7373,0.578,0.3438,0.2501,0.2083,0.23,0.3154,0,0,0,0,0,0.0092,0.0184,0.0276,0.0368,0.0423,0.0424,0.1067,0.1067,0.1067,0,0,0.04,0.28,0.04,0.04,0.05718159,3,2,10,0.1724358,0.4768632,0.4416748,0.4887121,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,3.1074
103219,0.1115811,0.6884209,0.199998,0.2860341,0.3600554,0.2026246,0.07697099,0.1096322,0.03161972,-0.03661748,0.0502,0.0107,0.0144,0,0.0308,0.0503,0.0051,0.1556,0.2652,0.29,0.3815,0.5734,0.6696,0.7373,0.578,0.3438,0.2501,0.2083,0.23,0.3154,0,0,0,0,0,0.0092,0.0184,0.0276,0.0368,0.0423,0.0424,0.1067,0.1067,0.1067,0,0,0.04,0.28,0.04,0.04,0.0591907,3,2,10,0.1724358,0.4768632,0.4416748,0.4887121,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,3.21301
103220,0.4634621,0.3365399,0.199998,0.2852871,0.2523535,0.1487334,-0.02122052,-0.03542854,0.0250013,-0.08480345,0.0502,0.0107,0.0144,0,0.0308,0.0503,0.0051,0.1556,0.2652,0.29,0.3815,0.5734,0.6696,0.7373,0.578,0.3438,0.2501,0.2083,0.23,0.3154,0,0,0,0,0,0.0092,0.0184,0.0276,0.0368,0.0423,0.0424,0.1067,0.1067,0.1067,0,0,0.04,0.28,0.04,0.04,0.1874875,3,2,10,0.1724358,0.4768632,0.4416748,0.4887121,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,5.56067
103221,0.4674254,0.3325766,0.199998,0.2852501,0.3613887,0.2150567,0.08010031,0.1283918,0.02490423,-0.03020334,0.0502,0.0107,0.0144,0,0.0308,0.0503,0.0051,0.1556,0.2652,0.29,0.3815,0.5734,0.6696,0.7373,0.578,0.3438,0.2501,0.2083,0.23,0.3154,0,0,0,0,0,0.0092,0.0184,0.0276,0.0368,0.0423,0.0424,0.1067,0.1067,0.1067,0,0,0.04,0.28,0.04,0.04,0.06147347,3,2,10,0.1724358,0.4768632,0.4416748,0.4887121,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,3.03352
103222,0.3633861,0.4366159,0.199998,0.2846135,0.1478751,0.1268704,-0.09984334,-0.03271657,0.02096659,-0.05622407,0.0502,0.0107,0.0144,0,0.0308,0.0503,0.0051,0.1556,0.2652,0.29,0.3815,0.5734,0.6696,0.7373,0.578,0.3438,0.2501,0.2083,0.23,0.3154,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.54,0.5770588,0.1592615,3,2,10,0.1724358,0.4768632,0.4416748,0.4887121,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,8.20139
103223,0.5375695,0.2624325,0.199998,0.2852601,0.3301722,0.1571222,0.05028208,0.02487059,0.02367495,-0.07768588,0.0502,0.0107,0.0144,0,0.0308,0.0503,0.0051,0.1556,0.2652,0.29,0.3815,0.5734,0.6696,0.7373,0.578,0.3438,0.2501,0.2083,0.23,0.3154,0,0,0,0,0,0.0092,0.0184,0.0276,0.0368,0.0423,0.0424,0.1067,0.1067,0.1067,0,0,0.04,0.28,0.04,0.04,0.1110987,3,2,10,0.1724358,0.4768632,0.4416748,0.4887121,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,3.96081
103224,0.7152254,0.08477879,0.1999958,0.2848456,0.2855606,0.1274226,-0.02051647,-0.00598893,-0.01969167,-0.06609759,0.0502,0.0107,0.0144,0,0.0308,0.0503,0.0051,0.1556,0.2652,0.29,0.3815,0.5734,0.6696,0.7373,0.578,0.3438,0.2501,0.2083,0.23,0.3154,0,0,0,0,0,0.0092,0.0184,0.0276,0.0368,0.0423,0.0424,0.1067,0.1067,0.1067,0,0,0.04,0.28,0.04,0.04,0.1401626,3,2,10,0.1724358,0.4768632,0.4416748,0.4887121,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,4.15303
103225,0.01701742,0.7829946,0.199988,0.2867309,0.225468,0.1561447,-0.05544117,-0.05080874,-0.02108626,-0.1275297,0.0502,0.0107,0.0144,0,0.0308,0.0503,0.0051,0.1556,0.2652,0.29,0.3815,0.5734,0.6696,0.7373,0.578,0.3438,0.2501,0.2083,0.23,0.3154,0,0,0,0,0,0.0092,0.0184,0.0276,0.0368,0.0423,0.0424,0.1067,0.1067,0.1067,0,0,0.04,0.28,0.04,0.04,0.02999569,3,2,10,0.1724358,0.4768632,0.4416748,0.4887121,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,2.261
103226,0.5319477,0.2682495,0.1998028,0.2856543,0.3051066,0.2376454,0.001986219,0.0949911,-0.006473561,-0.05269912,0.0502,0.0107,0.0144,0,0.0308,0.0503,0.0051,0.1556,0.2652,0.29,0.3815,0.5734,0.6696,0.7373,0.578,0.3438,0.2501,0.2083,0.23,0.3154,0,0,0,0,0,0.0092,0.0184,0.0276,0.0368,0.0423,0.0424,0.1067,0.1067,0.1067,0,0,0.04,0.28,0.04,0.04,0.1674521,3,2,10,0.1724358,0.4768632,0.4416748,0.4887121,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,5.32596
103227,0.05340583,0.7465962,0.199998,0.2861088,0.295484,0.2121322,-0.01051887,0.05959233,-0.0143035,-0.08062087,0.0502,0.0107,0.0144,0,0.0308,0.0503,0.0051,0.1556,0.2652,0.29,0.3815,0.5734,0.6696,0.7373,0.578,0.3438,0.2501,0.2083,0.23,0.3154,0,0,0,0,0,0.0092,0.0184,0.0276,0.0368,0.0423,0.0424,0.1067,0.1067,0.1067,0,0,0.04,0.28,0.04,0.04,0.04407918,3,2,10,0.1724358,0.4768632,0.4416748,0.4887121,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,2.78133
103228,0.1487371,0.6512649,0.199998,0.2854657,0.1291961,0.09925793,-0.09185773,-0.09312386,0.0537716,-0.07300359,0.0502,0.0107,0.0144,0,0.0308,0.0503,0.0051,0.1556,0.2652,0.29,0.3815,0.5734,0.6696,0.7373,0.578,0.3438,0.2501,0.2083,0.23,0.3154,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.54,0.5770588,0.06718373,3,2,10,0.1724358,0.4768632,0.4416748,0.4887121,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,5.00722
103229,0.7203925,0.0796095,0.199998,0.2848732,0.3704036,0.1743415,0.08666294,0.08620666,0.02617019,-0.05056927,0.0502,0.0107,0.0144,0,0.0308,0.0503,0.0051,0.1556,0.2652,0.29,0.3815,0.5734,0.6696,0.7373,0.578,0.3438,0.2501,0.2083,0.23,0.3154,0,0,0,0,0,0.0092,0.0184,0.0276,0.0368,0.0423,0.0424,0.1067,0.1067,0.1067,0,0,0.04,0.28,0.04,0.04,0.08912547,3,2,10,0.1724358,0.4768632,0.4416748,0.4887121,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,3.39365
103230,0.4183677,0.3816346,0.1999977,0.2865925,0.2893184,0.2357645,-0.01431506,0.07835963,8.34E-04,-0.06520538,0.0502,0.0107,0.0144,0,0.0308,0.0503,0.0051,0.1556,0.2652,0.29,0.3815,0.5734,0.6696,0.7373,0.578,0.3438,0.2501,0.2083,0.23,0.3154,0,0,0,0,0,0.0092,0.0184,0.0276,0.0368,0.0423,0.0424,0.1067,0.1067,0.1067,0,0,0.04,0.28,0.04,0.04,0.1311466,3,2,10,0.1724358,0.4768632,0.4416748,0.4887121,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,4.39525
103231,0.6518013,0.148204,0.1999947,0.285208,0.339683,0.2257711,0.04599957,0.1342541,-0.009383769,-0.0175681,0.0502,0.0107,0.0144,0,0.0308,0.0503,0.0051,0.1556,0.2652,0.29,0.3815,0.5734,0.6696,0.7373,0.578,0.3438,0.2501,0.2083,0.23,0.3154,0,0,0,0,0,0.0092,0.0184,0.0276,0.0368,0.0423,0.0424,0.1067,0.1067,0.1067,0,0,0.04,0.28,0.04,0.04,0.1228718,3,2,10,0.1724358,0.4768632,0.4416748,0.4887121,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,4.3245
103232,0.2424899,0.5575121,0.199998,0.2851909,0.1923818,0.1156323,-0.07802929,-0.07356037,0.02839118,-0.08385167,0.0502,0.0107,0.0144,0,0.0308,0.0503,0.0051,0.1556,0.2652,0.29,0.3815,0.5734,0.6696,0.7373,0.578,0.3438,0.2501,0.2083,0.23,0.3154,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.54,0.5770588,0.139471,3,2,10,0.1724358,0.4768632,0.4416748,0.4887121,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,8.33592
103233,0.4674254,0.3325766,0.199998,0.2852501,0.3613887,0.2150567,0.08010031,0.1283918,0.02490423,-0.03020334,0.0502,0.0107,0.0144,0,0.0308,0.0503,0.0051,0.1556,0.2652,0.29,0.3815,0.5734,0.6696,0.7373,0.578,0.3438,0.2501,0.2083,0.23,0.3154,0,0,0,0,0,0.0092,0.0184,0.0276,0.0368,0.0423,0.0424,0.1067,0.1067,0.1067,0,0,0.04,0.28,0.04,0.04,0.06551866,3,2,10,0.1724358,0.4768632,0.4416748,0.4887121,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,3.21062
103234,0.01073357,0.7893943,0.1998721,0.2867696,3.71E-04,0.2069089,-0.1645667,-0.2684616,0.08472381,-0.07262536,0.0502,0.0107,0.0144,0,0.0308,0.0503,0.0051,0.1556,0.2652,0.29,0.3815,0.5734,0.6696,0.7373,0.578,0.3438,0.2501,0.2083,0.23,0.3154,0,0,0,0,0,0.0092,0.0184,0.0276,0.0368,0.0423,0.0424,0.1067,0.1067,0.1067,0,0,0.04,0.28,0.04,0.04,0.05031728,3,2,10,0.1724358,0.4768632,0.4416748,0.4887121,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,2.78102
103235,0.01629761,0.799551,0.1841514,0.2859755,0.06662095,0.2046439,-0.1460522,-0.2210977,0.08578599,-0.1383432,0.0502,0.0107,0.0144,0,0.0308,0.0503,0.0051,0.1556,0.2652,0.29,0.3815,0.5734,0.6696,0.7373,0.578,0.3438,0.2501,0.2083,0.23,0.3154,0,0,0,0,0,0.0092,0.0184,0.0276,0.0368,0.0423,0.0424,0.1067,0.1067,0.1067,0,0,0.04,0.28,0.04,0.04,0.04154718,3,2,10,0.1724358,0.4768632,0.4416748,0.4887121,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,2.72099
103236,0.2114047,0.5885976,0.1999977,0.2872712,0.1730803,0.2405557,-0.1256968,-0.0389286,-0.009756023,-0.1311381,0.0502,0.0107,0.0144,0,0.0308,0.0503,0.0051,0.1556,0.2652,0.29,0.3815,0.5734,0.6696,0.7373,0.578,0.3438,0.2501,0.2083,0.23,0.3154,0,0,0,0,0,0.0092,0.0184,0.0276,0.0368,0.0423,0.0424,0.1067,0.1067,0.1067,0,0,0.04,0.28,0.04,0.04,0.1262819,3,2,10,0.1724358,0.4768632,0.4416748,0.4887121,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,4.23115
103237,0.6619803,0.1380217,0.199998,0.2850581,0.339434,0.1333805,0.04337517,0.02188865,-7.14E-04,-0.07341339,0.0502,0.0107,0.0144,0,0.0308,0.0503,0.0051,0.1556,0.2652,0.29,0.3815,0.5734,0.6696,0.7373,0.578,0.3438,0.2501,0.2083,0.23,0.3154,0,0,0,0,0,0.0092,0.0184,0.0276,0.0368,0.0423,0.0424,0.1067,0.1067,0.1067,0,0,0.04,0.28,0.04,0.04,0.06719625,3,2,10,0.1724358,0.4768632,0.4416748,0.4887121,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,2.80503
103238,0.7603299,0.03968244,0.1999876,0.2853549,0.3848665,0.2073757,0.1174176,0.1476851,0.02828113,-9.82E-04,0.0502,0.0107,0.0144,0,0.0308,0.0503,0.0051,0.1556,0.2652,0.29,0.3815,0.5734,0.6696,0.7373,0.578,0.3438,0.2501,0.2083,0.23,0.3154,0,0,0,0,0,0.0092,0.0184,0.0276,0.0368,0.0423,0.0424,0.1067,0.1067,0.1067,0,0,0.04,0.28,0.04,0.04,0.1170496,3,2,10,0.1724358,0.4768632,0.4416748,0.4887121,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,4.26126
103239,0.4634621,0.3365399,0.199998,0.2852871,0.2523535,0.1487334,-0.02122052,-0.03542854,0.0250013,-0.08480345,0.0502,0.0107,0.0144,0,0.0308,0.0503,0.0051,0.1556,0.2652,0.29,0.3815,0.5734,0.6696,0.7373,0.578,0.3438,0.2501,0.2083,0.23,0.3154,0,0,0,0,0,0.0092,0.0184,0.0276,0.0368,0.0423,0.0424,0.1067,0.1067,0.1067,0,0,0.04,0.28,0.04,0.04,0.09582272,3,2,10,0.1724358,0.4768632,0.4416748,0.4887121,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,3.448
103240,0.4634621,0.3365399,0.199998,0.2852871,0.2523535,0.1487334,-0.02122052,-0.03542854,0.0250013,-0.08480345,0.0502,0.0107,0.0144,0,0.0308,0.0503,0.0051,0.1556,0.2652,0.29,0.3815,0.5734,0.6696,0.7373,0.578,0.3438,0.2501,0.2083,0.23,0.3154,0,0,0,0,0,0.0092,0.0184,0.0276,0.0368,0.0423,0.0424,0.1067,0.1067,0.1067,0,0,0.04,0.28,0.04,0.04,0.0612132,3,2,10,0.1724358,0.4768632,0.4416748,0.4887121,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,2.68469
103241,0.2471369,0.5528651,0.199998,0.2852698,0.363683,0.1847951,0.08375041,0.08350928,0.03199692,-0.05388458,0.0502,0.0107,0.0144,0,0.0308,0.0503,0.0051,0.1556,0.2652,0.29,0.3815,0.5734,0.6696,0.7373,0.578,0.3438,0.2501,0.2083,0.23,0.3154,0,0,0,0,0,0.0092,0.0184,0.0276,0.0368,0.0423,0.0424,0.1067,0.1067,0.1067,0,0,0.04,0.28,0.04,0.04,0.0500745,3,2,10,0.1724358,0.4768632,0.4416748,0.4887121,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,2.85832
103242,0.5375695,0.2624325,0.199998,0.2852601,0.3301722,0.1571222,0.05028208,0.02487059,0.02367495,-0.07768588,0.0502,0.0107,0.0144,0,0.0308,0.0503,0.0051,0.1556,0.2652,0.29,0.3815,0.5734,0.6696,0.7373,0.578,0.3438,0.2501,0.2083,0.23,0.3154,0,0,0,0,0,0.0092,0.0184,0.0276,0.0368,0.0423,0.0424,0.1067,0.1067,0.1067,0,0,0.04,0.28,0.04,0.04,0.09339372,3,2,10,0.1724358,0.4768632,0.4416748,0.4887121,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,3.50163
103243,0.02177395,0.7782281,0.199998,0.2860522,0.2065394,0.1739324,-0.0739296,-0.0727086,-9.51E-04,-0.1159253,0.0502,0.0107,0.0144,0,0.0308,0.0503,0.0051,0.1556,0.2652,0.29,0.3815,0.5734,0.6696,0.7373,0.578,0.3438,0.2501,0.2083,0.23,0.3154,0,0,0,0,0,0.0092,0.0184,0.0276,0.0368,0.0423,0.0424,0.1067,0.1067,0.1067,0,0,0.04,0.28,0.04,0.04,0.07103675,3,2,10,0.1724358,0.4768632,0.4416748,0.4887121,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,3.10514
103244,0.05270573,0.7487038,0.1985905,0.2867859,0.06814769,0.2134783,-0.1598504,-0.1452264,0.04481327,-0.1665112,0.0502,0.0107,0.0144,0,0.0308,0.0503,0.0051,0.1556,0.2652,0.29,0.3815,0.5734,0.6696,0.7373,0.578,0.3438,0.2501,0.2083,0.23,0.3154,0,0,0,0,0,0.0092,0.0184,0.0276,0.0368,0.0423,0.0424,0.1067,0.1067,0.1067,0,0,0.04,0.28,0.04,0.04,0.04295275,3,2,10,0.1724358,0.4768632,0.4416748,0.4887121,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,2.65711
103245,0.09457724,0.7057425,0.1996803,0.2869919,0.08268637,0.1928321,-0.1511515,-0.1616286,0.01680129,-0.2037783,0.0502,0.0107,0.0144,0,0.0308,0.0503,0.0051,0.1556,0.2652,0.29,0.3815,0.5734,0.6696,0.7373,0.578,0.3438,0.2501,0.2083,0.23,0.3154,0,0,0,0,0,0.0092,0.0184,0.0276,0.0368,0.0423,0.0424,0.1067,0.1067,0.1067,0,0,0.04,0.28,0.04,0.04,0.0602869,3,2,10,0.1724358,0.4768632,0.4416748,0.4887121,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,3.063
103246,0.003355355,0.9895828,0.007061811,0.286992,0.0826956,0.192819,-0.151146,-0.161639,0.0167835,-0.203802,0.0502,0.0107,0.0144,0,0.0308,0.0503,0.0051,0.1556,0.2652,0.29,0.3815,0.5734,0.6696,0.7373,0.578,0.3438,0.2501,0.2083,0.23,0.3154,0,0,0,0,0,0.0092,0.0184,0.0276,0.0368,0.0423,0.0424,0.1067,0.1067,0.1067,0,0,0.04,0.28,0.04,0.04,0.04422884,3,2,10,0.1724358,0.4768632,0.4416748,0.4887121,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,3.07127
103247,0.4890166,0.3109855,0.1999979,0.2847818,-0.09194065,-0.01325991,-0.1228653,-0.06715013,0.01347827,-0.04642737,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.1894821,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,12.64217
103248,0.3091065,0.4908955,0.199998,0.2848322,-0.06901433,-0.00307879,-0.1141162,-0.03902894,0.02560853,-0.05759787,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0,0,0,0,0,0.9,0,0.9,0.9,0.9,0.9,0.9,0,0,0,0.5333505,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,26.49635
103249,0.4181537,0.3818483,0.199998,0.2847612,-0.09233616,-0.02316898,-0.1223816,-0.04274219,0.003819283,-0.04476033,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.1878193,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,11.77973
103250,0.3606378,0.4393642,0.199998,0.2850394,0.02072244,0.04440062,-0.1119084,-0.07985829,0.0365568,-0.04425524,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.3774171,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,27.65956
103251,0.1538984,0.6461036,0.199998,0.2847694,-0.01624885,0.01439616,-0.1210265,-0.02950289,0.01285856,-0.0255066,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.1300171,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,9.42918
103252,0.1262249,0.6737771,0.199998,0.285127,0.04648023,0.01104904,-0.141183,-0.02253706,0.01755351,-0.02237559,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.1205946,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,8.77936
103253,0.5389258,0.2610762,0.199998,0.2851218,0.006009965,0.03424745,-0.1090413,-0.09080558,0.03825846,-0.04265859,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.3925284,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,27.3414
103254,0.4815901,0.3184119,0.199998,0.2849829,-0.08162503,-0.01314337,-0.1160796,-0.05848176,0.02320019,-0.0547912,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0,0,0,0,0,0.9,0,0.9,0.9,0.9,0.9,0.9,0,0,0,0.4110745,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,22.24164
103255,0.1554809,0.6445211,0.199998,0.2847627,-0.0196851,-5.54E-04,-0.1310142,-0.03428438,-0.002110651,-0.0380444,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.2370338,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,16.01955
103256,0.2622153,0.5377867,0.199998,0.2850238,-0.001661041,0.04582215,-0.09994453,-0.05726194,0.04423972,-0.04683848,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.4331516,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,31.79124
103257,0.1477556,0.6522464,0.199998,0.2847611,0.03955051,0.03806138,-0.08978837,-0.04411776,0.03126774,-0.04236993,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0.00445,0.0089,0.01335,0.0178,0.0719,0.0659,0.0549,0.0908,0.0819,0.07186267,0.07059338,0.09,0.09,0.09,0.09,0.3904787,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,30.13995
103258,0.08015598,0.719846,0.199998,0.2853822,0.09331526,0.0572613,-0.1362599,0.004146002,0.02247437,-0.008235064,0.0498,0.0102,0.0131,0,0.0246,0.0357,0,0.092,0.1786,0.2962,0.3729,0.4196,0.53,0.5792,0.5231,0.7771,1,0.7722,0.7254,0.8884,0,0,0,0,0,0,0,0,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0.06345849,3,2,10,0.1424563,0.409862,0.4350613,0.553015,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,4.91503
